player_faction,player_subfaction,opponent_faction,opponent_subfaction,result,points,rounds,ruleset,players
dwarves,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,26
skaven,grand_army,empire,grand_army,0.0,2000,3,v1.1,26
high_elves,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,26
tomb_kings,grand_army,bretonnia,errantry_crusade,1.0,2000,3,v1.1,26
lizardmen,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,26
high_elves,grand_army,skaven,grand_army,0.0,2000,3,v1.1,26
high_elves,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,26
wood_elves,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,26
w_chaos,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,26
bretonnia,errantry_crusade,d_chaos,grand_army,1.0,2000,3,v1.1,26
vampire_counts,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,26
empire,grand_army,d_chaos,grand_army,0.0,2000,3,v1.1,26
vampire_counts,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,26
tomb_kings,grand_army,lizardmen,grand_army,0.0,2000,3,v1.1,26
dark_elves,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,26
lizardmen,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,26
dark_elves,grand_army,chaos_dwarves,grand_army,0.0,2000,3,v1.1,22
bretonnia,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,22
wood_elves,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,22
empire,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,22
lizardmen,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,22
o_and_g,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,22
vampire_counts,grand_army,wood_elves,grand_army,0.0,2000,3,v1.1,22
w_chaos,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,22
dwarves,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,22
d_chaos,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,22
d_chaos,grand_army,dark_elves,grand_army,0.0,2000,3,v1.1,22
tomb_kings,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,22
w_chaos,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,22
wood_elves,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,22
lizardmen,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,22
o_and_g,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,22
dark_elves,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,22
chaos_dwarves,grand_army,dark_elves,grand_army,1.0,2000,3,v1.1,22
high_elves,grand_army,d_chaos,grand_army,0.0,2000,3,v1.1,22
d_chaos,grand_army,empire,grand_army,0.0,2000,3,v1.1,22
bretonnia,grand_army,vampire_counts,grand_army,0.0,2000,3,v1.1,22
high_elves,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,22
chaos_dwarves,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,22
high_elves,grand_army,dark_elves,grand_army,1.0,2000,3,v1.1,22
dwarves,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,22
vampire_counts,grand_army,d_chaos,grand_army,1.0,2000,3,v1.1,22
chaos_dwarves,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,22
dark_elves,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,22
empire,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,22
wood_elves,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,22
bretonnia,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,22
d_chaos,grand_army,lizardmen,grand_army,0.0,2000,3,v1.1,22
skaven,grand_army,bretonnia,grand_army,0.0,500,3,v1.1,6
skaven,grand_army,empire,grand_army,0.5,500,3,v1.1,6
vampire_counts,grand_army,skaven,grand_army,0.0,500,3,v1.1,6
empire,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,26
dark_elves,grand_army,vampire_counts,grand_army,0.0,1500,3,v1.1,26
empire,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,26
high_elves,grand_army,wood_elves,grand_army,1.0,1500,3,v1.1,26
tomb_kings,mortuary_cult,wood_elves,grand_army,0.5,1500,3,v1.1,26
dwarves,grand_army,wood_elves,grand_army,1.0,1500,3,v1.1,26
w_chaos,grand_army,ogres,grand_army,0.0,1500,3,v1.1,26
empire,grand_army,dwarves,grand_army,1.0,1500,3,v1.1,26
bretonnia,grand_army,tomb_kings,mortuary_cult,0.5,1500,3,v1.1,26
dwarves,grand_army,lizardmen,grand_army,0.0,1500,3,v1.1,26
w_chaos,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,26
wood_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,26
vampire_counts,grand_army,dwarves,grand_army,0.0,1500,3,v1.1,26
dwarves,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,26
tomb_kings,mortuary_cult,bretonnia,grand_army,0.0,1500,3,v1.1,26
dwarves,grand_army,wood_elves,grand_army,0.0,1500,3,v1.1,26
w_chaos,grand_army,empire,grand_army,0.0,1500,3,v1.1,26
vampire_counts,grand_army,wood_elves,grand_army,0.0,1500,3,v1.1,26
bretonnia,grand_army,vampire_counts,grand_army,1.0,1500,3,v1.1,26
dark_elves,grand_army,w_chaos,grand_army,0.0,1500,3,v1.1,26
wood_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,26
dwarves,grand_army,lizardmen,grand_army,0.0,1500,3,v1.1,26
tomb_kings,mortuary_cult,dwarves,grand_army,1.0,1500,3,v1.1,26
empire,grand_army,wood_elves,grand_army,0.0,1500,3,v1.1,26
high_elves,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,26
ogres,grand_army,empire,grand_army,0.0,1500,3,v1.1,26
wood_elves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,26
vampire_counts,grand_army,dwarves,grand_army,1.0,1500,3,v1.1,26
empire,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,26
ogres,grand_army,dwarves,grand_army,1.0,1500,3,v1.1,26
lizardmen,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,26
wood_elves,grand_army,tomb_kings,mortuary_cult,0.5,1500,3,v1.1,26
empire,grand_army,high_elves,grand_army,0.0,1500,3,v1.1,26
tomb_kings,mortuary_cult,dwarves,grand_army,1.0,1500,3,v1.1,26
w_chaos,grand_army,vampire_counts,grand_army,1.0,1500,3,v1.1,26
dark_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,26
dwarves,grand_army,wood_elves,grand_army,1.0,1500,3,v1.1,26
wood_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,26
skaven,grand_army,vampire_counts,grand_army,0.0,2000,3,v1.1,14
bretonnia,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,14
w_chaos,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,14
vampire_counts,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,14
skaven,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,14
w_chaos,grand_army,vampire_counts,grand_army,1.0,2000,3,v1.1,14
bretonnia,exiles,dwarves,grand_army,1.0,1500,3,v1.1,6
dwarves,grand_army,wood_elves,grand_army,0.0,1500,3,v1.1,6
dwarves,grand_army,high_elves,grand_army,0.0,1500,3,v1.1,6
wood_elves,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,22
dwarves,grand_army,lizardmen,grand_army,0.0,1250,3,v1.1,22
bretonnia,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,22
tomb_kings,grand_army,vampire_counts,grand_army,0.0,1250,3,v1.1,22
dark_elves,grand_army,dwarves,grand_army,1.0,1250,3,v1.1,22
dwarves,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,22
w_chaos,grand_army,tomb_kings,mortuary_cult,1.0,1250,3,v1.1,22
empire,grand_army,skaven,grand_army,1.0,1250,3,v1.1,22
bretonnia,errantry_crusade,wood_elves,grand_army,1.0,1250,3,v1.1,22
lizardmen,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,22
dwarves,grand_army,wood_elves,grand_army,0.0,1250,3,v1.1,22
o_and_g,grand_army,w_chaos,grand_army,0.0,1250,3,v1.1,22
wood_elves,grand_army,skaven,grand_army,1.0,1250,3,v1.1,22
dwarves,grand_army,lizardmen,grand_army,1.0,1250,3,v1.1,22
dark_elves,grand_army,bretonnia,grand_army,1.0,1250,3,v1.1,22
bretonnia,errantry_crusade,o_and_g,grand_army,1.0,1250,3,v1.1,22
o_and_g,grand_army,vampire_counts,grand_army,1.0,1250,3,v1.1,22
dwarves,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,22
bretonnia,grand_army,o_and_g,grand_army,0.5,1250,3,v1.1,22
empire,grand_army,lizardmen,grand_army,0.0,1250,3,v1.1,22
dwarves,grand_army,skaven,grand_army,0.0,1250,3,v1.1,22
vampire_counts,grand_army,wood_elves,grand_army,1.0,1250,3,v1.1,22
dwarves,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,22
lizardmen,grand_army,w_chaos,grand_army,1.0,1250,3,v1.1,22
lizardmen,grand_army,tomb_kings,mortuary_cult,0.0,1250,3,v1.1,22
o_and_g,grand_army,wood_elves,grand_army,1.0,1250,3,v1.1,22
tomb_kings,grand_army,dwarves,grand_army,0.0,1250,3,v1.1,22
bretonnia,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,22
o_and_g,grand_army,bretonnia,errantry_crusade,0.0,1250,3,v1.1,22
empire,grand_army,o_and_g,grand_army,1.0,1250,3,v1.1,22
o_and_g,grand_army,dark_elves,grand_army,1.0,1250,3,v1.1,22
empire,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,8
lizardmen,grand_army,empire,grand_army,0.0,1250,3,v1.1,8
high_elves,grand_army,wood_elves,grand_army,0.0,2000,3,v1.1,8
w_chaos,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,8
bretonnia,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,8
w_chaos,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,8
tomb_kings,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,8
wood_elves,grand_army,beastmen,grand_army,0.5,2000,3,v1.1,8
bretonnia,grand_army,tomb_kings,grand_army,0.5,2000,3,v1.1,8
tomb_kings,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,8
w_chaos,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,8
tomb_kings,grand_army,wood_elves,grand_army,0.0,2000,3,v1.1,8
beastmen,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,8
skaven,grand_army,tomb_kings,mortuary_cult,1.0,2000,3,v1.1,10
dark_elves,grand_army,skaven,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,10
bretonnia,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,10
tomb_kings,grand_army,empire,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,empire,grand_army,1.0,2000,3,v1.1,10
dark_elves,grand_army,skaven,grand_army,0.0,2000,3,v1.1,10
tomb_kings,mortuary_cult,o_and_g,grand_army,1.0,2000,3,v1.1,10
skaven,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,10
o_and_g,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,dark_elves,grand_army,0.0,2000,3,v1.1,10
skaven,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,10
empire,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,10
tomb_kings,mortuary_cult,lizardmen,grand_army,1.0,1500,3,v1.1,10
skaven,grand_army,empire,grand_army,0.0,1500,3,v1.1,10
o_and_g,grand_army,high_elves,grand_army,0.0,1500,3,v1.1,10
bretonnia,grand_army,d_chaos,grand_army,0.0,1500,3,v1.1,10
lizardmen,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,10
o_and_g,grand_army,skaven,grand_army,1.0,1500,3,v1.1,10
high_elves,grand_army,d_chaos,grand_army,1.0,1500,3,v1.1,10
wood_elves,grand_army,tomb_kings,mortuary_cult,0.0,1500,3,v1.1,10
tomb_kings,grand_army,empire,grand_army,0.0,1500,3,v1.1,10
o_and_g,grand_army,d_chaos,grand_army,0.0,1500,3,v1.1,10
high_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
lizardmen,grand_army,wood_elves,grand_army,0.0,1500,3,v1.1,10
skaven,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,10
w_chaos,grand_army,tomb_kings,grand_army,1.0,1500,3,v1.1,8
vampire_counts,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,8
o_and_g,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,8
tomb_kings,grand_army,empire,grand_army,0.0,1500,3,v1.1,8
tomb_kings,grand_army,dark_elves,grand_army,0.0,1500,3,v1.1,8
w_chaos,grand_army,o_and_g,grand_army,1.0,1500,3,v1.1,8
w_chaos,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,8
empire,grand_army,vampire_counts,grand_army,0.0,1500,3,v1.1,8
w_chaos,grand_army,tomb_kings,grand_army,1.0,1500,3,v1.1,8
vampire_counts,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,8
empire,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,8
o_and_g,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,8
bretonnia,grand_army,dwarves,grand_army,0.0,1500,3,v1.1,6
beastmen,grand_army,w_chaos,grand_army,0.5,1500,3,v1.1,6
tomb_kings,grand_army,dwarves,grand_army,1.0,1500,3,v1.1,6
bretonnia,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,6
tomb_kings,royal_host,beastmen,grand_army,1.0,1500,3,v1.1,6
beastmen,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,6
bretonnia,grand_army,tomb_kings,royal_host,1.0,1500,3,v1.1,6
w_chaos,grand_army,dwarves,grand_army,0.0,1500,3,v1.1,6
w_chaos,grand_army,bretonnia,grand_army,1.0,1750,3,v1.1,38
beastmen,grand_army,tomb_kings,grand_army,0.5,1750,3,v1.1,38
high_elves,grand_army,tomb_kings,royal_host,1.0,1750,3,v1.1,38
w_chaos,grand_army,dwarves,grand_army,1.0,1750,3,v1.1,38
dwarves,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
bretonnia,grand_army,tomb_kings,royal_host,0.0,1750,3,v1.1,38
o_and_g,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
dark_elves,grand_army,high_elves,grand_army,1.0,1750,3,v1.1,38
ogres,grand_army,wood_elves,grand_army,0.0,1750,3,v1.1,38
beastmen,grand_army,high_elves,grand_army,0.0,1750,3,v1.1,38
ogres,grand_army,o_and_g,grand_army,0.0,1750,3,v1.1,38
dark_elves,grand_army,w_chaos,grand_army,1.0,1750,3,v1.1,38
wood_elves,grand_army,dwarves,grand_army,1.0,1750,3,v1.1,38
beastmen,grand_army,w_chaos,grand_army,0.0,1750,3,v1.1,38
ogres,grand_army,bretonnia,errantry_crusade,0.0,1750,3,v1.1,38
vampire_counts,grand_army,w_chaos,grand_army,0.0,1750,3,v1.1,38
ogres,grand_army,o_and_g,grand_army,1.0,1750,3,v1.1,38
wood_elves,grand_army,tomb_kings,grand_army,0.5,1750,3,v1.1,38
bretonnia,grand_army,vampire_counts,grand_army,1.0,1750,3,v1.1,38
dwarves,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
w_chaos,grand_army,ogres,grand_army,1.0,1750,3,v1.1,38
tomb_kings,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,ogres,grand_army,1.0,1750,3,v1.1,38
tomb_kings,royal_host,w_chaos,grand_army,1.0,1750,3,v1.1,38
bretonnia,grand_army,high_elves,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,ogres,grand_army,0.0,1750,3,v1.1,38
high_elves,grand_army,dark_elves,grand_army,0.0,1750,3,v1.1,38
tomb_kings,royal_host,beastmen,grand_army,0.0,1750,3,v1.1,38
w_chaos,grand_army,bretonnia,errantry_crusade,1.0,1750,3,v1.1,38
w_chaos,grand_army,beastmen,grand_army,1.0,1750,3,v1.1,38
o_and_g,grand_army,dark_elves,grand_army,1.0,1750,3,v1.1,38
w_chaos,grand_army,ogres,grand_army,0.0,1750,3,v1.1,38
o_and_g,grand_army,wood_elves,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,o_and_g,grand_army,0.0,1750,3,v1.1,38
tomb_kings,grand_army,high_elves,grand_army,0.0,1750,3,v1.1,38
o_and_g,grand_army,wood_elves,grand_army,0.0,1750,3,v1.1,38
ogres,grand_army,tomb_kings,grand_army,0.0,1750,3,v1.1,38
beastmen,grand_army,bretonnia,grand_army,0.0,1750,3,v1.1,38
bretonnia,errantry_crusade,beastmen,grand_army,0.0,1750,3,v1.1,38
wood_elves,grand_army,dark_elves,grand_army,0.0,1750,3,v1.1,38
high_elves,grand_army,dark_elves,grand_army,0.5,1750,3,v1.1,38
high_elves,grand_army,ogres,grand_army,1.0,1750,3,v1.1,38
ogres,grand_army,high_elves,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,bretonnia,grand_army,0.0,1750,3,v1.1,38
dwarves,grand_army,tomb_kings,royal_host,0.0,1750,3,v1.1,38
vampire_counts,grand_army,o_and_g,grand_army,1.0,1750,3,v1.1,38
ogres,grand_army,beastmen,grand_army,0.0,1750,3,v1.1,38
tomb_kings,royal_host,w_chaos,grand_army,0.0,1750,3,v1.1,38
beastmen,grand_army,w_chaos,grand_army,0.0,1750,3,v1.1,38
o_and_g,grand_army,wood_elves,grand_army,1.0,1750,3,v1.1,38
tomb_kings,grand_army,dwarves,grand_army,1.0,1750,3,v1.1,38
w_chaos,grand_army,dwarves,grand_army,0.0,1750,3,v1.1,38
empire,grand_army,tomb_kings,grand_army,0.0,1250,3,v1.1,6
empire,grand_army,vampire_counts,grand_army,0.0,1250,3,v1.1,6
skaven,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,6
o_and_g,grand_army,vampire_counts,grand_army,0.0,1250,3,v1.1,6
skaven,grand_army,tomb_kings,grand_army,0.0,1250,3,v1.1,6
tomb_kings,grand_army,vampire_counts,grand_army,0.0,1250,3,v1.1,6
empire,grand_army,o_and_g,grand_army,1.0,1250,3,v1.1,6
empire,grand_army,skaven,grand_army,0.0,1250,3,v1.1,6
bretonnia,grand_army,o_and_g,grand_army,1.0,1500,3,v1.1,12
d_chaos,grand_army,empire,grand_army,1.0,1500,3,v1.1,12
high_elves,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,12
d_chaos,grand_army,high_elves,grand_army,0.0,1500,3,v1.1,12
beastmen,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,4
empire,grand_army,wood_elves,grand_army,0.0,2000,3,v1.1,4
empire,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,4
wood_elves,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,4
beastmen,grand_army,empire,grand_army,1.0,2000,3,v1.1,4
wood_elves,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,4
bretonnia,grand_army,dark_elves,grand_army,1.0,2000,3,v1.1,62
w_chaos,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,62
skaven,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
o_and_g,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,62
ogres,grand_army,o_and_g,grand_army,0.5,2000,3,v1.1,62
empire,grand_army,dark_elves,grand_army,0.0,2000,3,v1.1,62
empire,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,62
w_chaos,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,62
dwarves,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,62
w_chaos,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,62
ogres,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,62
vampire_counts,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,62
skaven,grand_army,ogres,grand_army,0.5,2000,3,v1.1,62
empire,grand_army,skaven,grand_army,1.0,2000,3,v1.1,62
tomb_kings,grand_army,skaven,grand_army,0.0,2000,3,v1.1,62
high_elves,grand_army,tomb_kings,royal_host,0.0,2000,3,v1.1,62
bretonnia,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,62
bretonnia,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,62
chaos_dwarves,grand_army,d_chaos,grand_army,1.0,2000,3,v1.1,62
beastmen,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
tomb_kings,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
o_and_g,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
beastmen,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
w_chaos,grand_army,dwarves,grand_army,0.5,2000,3,v1.1,62
empire,grand_army,high_elves,grand_army,0.5,2000,3,v1.1,62
wood_elves,grand_army,dwarves,grand_army,0.5,2000,3,v1.1,62
w_chaos,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
bretonnia,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,62
w_chaos,grand_army,ogres,grand_army,1.0,2000,3,v1.1,62
tomb_kings,grand_army,skaven,grand_army,0.0,2000,3,v1.1,62
o_and_g,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,62
tomb_kings,mortuary_cult,empire,grand_army,0.0,2000,3,v1.1,62
w_chaos,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,62
ogres,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,62
skaven,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,62
empire,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,beastmen,grand_army,1.0,2000,3,v1.1,62
d_chaos,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
dark_elves,grand_army,o_and_g,grand_army,0.5,2000,3,v1.1,62
tomb_kings,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,62
dark_elves,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
wood_elves,grand_army,ogres,grand_army,1.0,2000,3,v1.1,62
high_elves,grand_army,skaven,grand_army,1.0,2000,3,v1.1,62
high_elves,grand_army,empire,grand_army,0.0,2000,3,v1.1,62
skaven,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,62
bretonnia,grand_army,tomb_kings,grand_army,0.5,2000,3,v1.1,62
tomb_kings,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,62
w_chaos,grand_army,empire,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,62
chaos_dwarves,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
o_and_g,grand_army,tomb_kings,royal_host,0.0,2000,3,v1.1,62
vampire_counts,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,62
tomb_kings,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
bretonnia,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
dark_elves,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,62
wood_elves,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
bretonnia,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,62
o_and_g,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
skaven,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,62
dwarves,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,62
skaven,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,62
dwarves,grand_army,dark_elves,grand_army,0.0,2000,3,v1.1,62
dwarves,grand_army,chaos_dwarves,grand_army,1.0,2000,3,v1.1,62
bretonnia,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
vampire_counts,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,62
ogres,grand_army,tomb_kings,mortuary_cult,1.0,2000,3,v1.1,62
w_chaos,grand_army,ogres,grand_army,1.0,2000,3,v1.1,62
d_chaos,grand_army,empire,grand_army,0.0,2000,3,v1.1,62
w_chaos,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,62
w_chaos,grand_army,empire,grand_army,1.0,2000,3,v1.1,62
bretonnia,grand_army,beastmen,grand_army,1.0,2000,3,v1.1,62
skaven,grand_army,ogres,grand_army,0.0,2000,3,v1.1,62
empire,grand_army,tomb_kings,royal_host,0.0,2000,3,v1.1,62
o_and_g,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
bretonnia,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
bretonnia,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,62
bretonnia,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
high_elves,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,62
w_chaos,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,62
empire,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,62
tomb_kings,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,10
wood_elves,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,10
empire,grand_army,w_chaos,grand_army,0.0,1500,3,v1.1,10
lizardmen,grand_army,tomb_kings,grand_army,1.0,1500,3,v1.1,10
empire,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,10
tomb_kings,grand_army,bretonnia,grand_army,0.5,1500,3,v1.1,10
tomb_kings,grand_army,lizardmen,grand_army,0.0,1500,3,v1.1,10
wood_elves,grand_army,w_chaos,grand_army,0.0,1500,3,v1.1,10
empire,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,10
bretonnia,grand_army,empire,grand_army,0.0,1500,3,v1.1,10
w_chaos,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,10
bretonnia,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
tomb_kings,grand_army,w_chaos,grand_army,0.0,1500,3,v1.1,10
lizardmen,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
wood_elves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,10
empire,grand_army,tomb_kings,grand_army,1.0,1500,3,v1.1,10
dwarves,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
bretonnia,errantry_crusade,vampire_counts,grand_army,0.0,1500,3,v1.1,10
dark_elves,grand_army,o_and_g,grand_army,1.0,2250,3,v1.1,10
w_chaos,grand_army,bretonnia,grand_army,0.0,2250,3,v1.1,10
o_and_g,grand_army,w_chaos,grand_army,0.0,2250,3,v1.1,10
wood_elves,grand_army,empire,grand_army,1.0,2250,3,v1.1,10
bretonnia,grand_army,wood_elves,grand_army,0.0,2250,3,v1.1,10
w_chaos,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,20
o_and_g,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,20
dwarves,grand_army,bretonnia,errantry_crusade,0.0,1500,3,v1.1,20
w_chaos,grand_army,o_and_g,grand_army,1.0,1500,3,v1.1,20
tomb_kings,grand_army,empire,grand_army,1.0,1500,3,v1.1,20
dwarves,grand_army,tomb_kings,royal_host,1.0,1500,3,v1.1,20
